DATA;ORA;OPEN;HIGH;LOW;CLOSE;N
08/05/2008;00:00;1.5397;1.5442;1.5284;1.54;335061
09/05/2008;00:00;1.5403;1.549;1.5393;1.549;255909
12/05/2008;00:00;1.5444;1.5571;1.5367;1.5539;277050
13/05/2008;00:00;1.5539;1.5566;1.5432;1.5469;315769
14/05/2008;00:00;1.5471;1.5487;1.5397;1.5482;279924
15/05/2008;00:00;1.5475;1.5547;1.542;1.544;296846
16/05/2008;00:00;1.544;1.5602;1.5438;1.5575;229489
19/05/2008;00:00;1.5575;1.5634;1.5486;1.5518;256815
20/05/2008;00:00;1.5516;1.5681;1.5504;1.5649;289604
21/05/2008;00:00;1.5653;1.5798;1.5631;1.5791;293588
22/05/2008;00:00;1.5794;1.5814;1.5694;1.5724;275502
23/05/2008;00:00;1.5726;1.5795;1.5697;1.576;192562
26/05/2008;00:00;1.576;1.5793;1.5742;1.577;134234
27/05/2008;00:00;1.5776;1.5818;1.5673;1.5675;264799
28/05/2008;00:00;1.5678;1.5761;1.5609;1.5645;275725
29/05/2008;00:00;1.5646;1.5664;1.5486;1.5515;283976
30/05/2008;00:00;1.5513;1.5569;1.5462;1.5554;211235
02/06/2008;00:00;1.5539;1.5589;1.5487;1.5537;245563
03/06/2008;00:00;1.554;1.5628;1.5411;1.5434;278104
04/06/2008;00:00;1.5432;1.5483;1.542;1.5423;250512
05/06/2008;00:00;1.5426;1.5601;1.5366;1.5584;251604
06/06/2008;00:00;1.5582;1.5783;1.5573;1.5776;215932
09/06/2008;00:00;1.5733;1.5844;1.562;1.564;281190
10/06/2008;00:00;1.5641;1.5657;1.5441;1.5454;263111
11/06/2008;00:00;1.5456;1.5587;1.5454;1.5556;256622
12/06/2008;00:00;1.5558;1.5568;1.538;1.5451;264061
13/06/2008;00:00;1.5449;1.5483;1.5303;1.538;211500
16/06/2008;00:00;1.5342;1.5519;1.5342;1.5466;235094
17/06/2008;00:00;1.547;1.5552;1.5461;1.5504;226891
18/06/2008;00:00;1.5509;1.5541;1.5463;1.553;222705
19/06/2008;00:00;1.5526;1.5587;1.5467;1.5505;220910
20/06/2008;00:00;1.55;1.5653;1.5492;1.5615;171583
23/06/2008;00:00;1.5626;1.5636;1.5469;1.5517;219191
24/06/2008;00:00;1.5516;1.5622;1.5493;1.5566;196018
25/06/2008;00:00;1.557;1.5687;1.5537;1.5666;214271
26/06/2008;00:00;1.5667;1.5769;1.5628;1.5753;237575
27/06/2008;00:00;1.5751;1.5799;1.572;1.5793;190771
30/06/2008;00:00;1.5788;1.5836;1.5731;1.5756;249673
01/07/2008;00:00;1.5755;1.5827;1.5724;1.5793;262528
02/07/2008;00:00;1.5795;1.589;1.5778;1.5886;280675
03/07/2008;00:00;1.5889;1.591;1.5682;1.5696;270850
04/07/2008;00:00;1.5693;1.5728;1.5656;1.5704;119459
07/07/2008;00:00;1.5695;1.5754;1.5612;1.5722;273758
08/07/2008;00:00;1.5725;1.574;1.5636;1.5667;277875
09/07/2008;00:00;1.5667;1.575;1.5651;1.5738;266719
10/07/2008;00:00;1.5736;1.5802;1.5692;1.5786;265954
11/07/2008;00:00;1.5784;1.5948;1.5765;1.5936;251878
14/07/2008;00:00;1.5922;1.5972;1.5841;1.5901;279107
15/07/2008;00:00;1.5901;1.6038;1.5866;1.5914;345422
16/07/2008;00:00;1.5914;1.5948;1.5801;1.5822;300274
17/07/2008;00:00;1.5819;1.5894;1.5784;1.5858;327168
18/07/2008;00:00;1.5853;1.5887;1.5808;1.5846;205464
21/07/2008;00:00;1.5852;1.5932;1.5829;1.5926;245530
22/07/2008;00:00;1.592;1.5945;1.5756;1.579;288838
23/07/2008;00:00;1.5785;1.5799;1.567;1.5682;303204
24/07/2008;00:00;1.5686;1.5715;1.5629;1.5674;281398
25/07/2008;00:00;1.5678;1.5754;1.5662;1.5689;213761
28/07/2008;00:00;1.5697;1.5769;1.5684;1.5738;211886
29/07/2008;00:00;1.5736;1.5758;1.5554;1.5583;247477
30/07/2008;00:00;1.5583;1.5617;1.5521;1.5578;257020
31/07/2008;00:00;1.5575;1.57;1.5569;1.5597;279599
01/08/2008;00:00;1.5596;1.5603;1.5515;1.5562;206583
04/08/2008;00:00;1.5562;1.5632;1.5554;1.5571;235236
05/08/2008;00:00;1.557;1.5578;1.5446;1.5451;292047
06/08/2008;00:00;1.545;1.5517;1.5397;1.5415;267580
07/08/2008;00:00;1.541;1.5502;1.531;1.5318;335586
08/08/2008;00:00;1.5324;1.5335;1.4998;1.5004;298735
11/08/2008;00:00;1.5011;1.5084;1.488;1.4896;343914
12/08/2008;00:00;1.4891;1.4965;1.4815;1.4908;371911
13/08/2008;00:00;1.4912;1.4981;1.4842;1.4923;370269
14/08/2008;00:00;1.492;1.4951;1.4777;1.4801;364353
15/08/2008;00:00;1.4801;1.4808;1.4659;1.4686;300769
18/08/2008;00:00;1.4686;1.4768;1.4646;1.4684;280461
19/08/2008;00:00;1.4677;1.4795;1.4631;1.4786;332792
20/08/2008;00:00;1.4782;1.4806;1.4673;1.4742;284492
21/08/2008;00:00;1.4742;1.4908;1.4732;1.4892;359341
22/08/2008;00:00;1.4894;1.4901;1.4759;1.4792;249676
25/08/2008;00:00;1.4792;1.4808;1.4697;1.475;262216
26/08/2008;00:00;1.4751;1.4762;1.4571;1.4643;382341
27/08/2008;00:00;1.4643;1.4777;1.4634;1.471;366337
28/08/2008;00:00;1.4715;1.4811;1.4672;1.4703;366535
29/08/2008;00:00;1.4692;1.4768;1.464;1.4671;251507
01/09/2008;00:00;1.4671;1.4728;1.4582;1.4604;261379
02/09/2008;00:00;1.4586;1.4599;1.4467;1.4516;371224
03/09/2008;00:00;1.4515;1.4531;1.4385;1.4492;373092
04/09/2008;00:00;1.449;1.4545;1.4213;1.4231;443337
05/09/2008;00:00;1.424;1.4348;1.4196;1.4267;334195
08/09/2008;00:00;1.4267;1.4429;1.4054;1.4119;468516
09/09/2008;00:00;1.4118;1.4227;1.4047;1.411;491119
10/09/2008;00:00;1.4106;1.4179;1.3966;1.397;506131
11/09/2008;00:00;1.3964;1.4041;1.3882;1.4014;460636
12/09/2008;00:00;1.4019;1.424;1.3973;1.4222;352424
15/09/2008;00:00;1.4222;1.4483;1.4085;1.4262;528269
16/09/2008;00:00;1.4275;1.4283;1.4073;1.4105;588051
17/09/2008;00:00;1.4096;1.4384;1.4095;1.4317;594385
18/09/2008;00:00;1.4323;1.4542;1.4279;1.4325;619707
19/09/2008;00:00;1.4327;1.4498;1.4152;1.4462;432135
22/09/2008;00:00;1.4466;1.4867;1.4438;1.4792;519584
23/09/2008;00:00;1.4798;1.4827;1.4623;1.4645;532728
24/09/2008;00:00;1.467;1.4746;1.461;1.4611;492922
25/09/2008;00:00;1.4613;1.4768;1.4561;1.4615;498456
26/09/2008;00:00;1.4619;1.4678;1.4555;1.4586;370494
29/09/2008;00:00;1.4612;1.4636;1.4303;1.4416;521823
30/09/2008;00:00;1.4416;1.4426;1.4008;1.4121;489684
01/10/2008;00:00;1.4114;1.4174;1.3976;1.4024;500528
02/10/2008;00:00;1.4008;1.4025;1.3747;1.3817;498612
03/10/2008;00:00;1.3798;1.3907;1.3704;1.3782;438312
06/10/2008;00:00;1.3771;1.3773;1.3444;1.3485;552318
07/10/2008;00:00;1.3487;1.3743;1.3482;1.363;570026
08/10/2008;00:00;1.3616;1.3755;1.3545;1.363;656557
09/10/2008;00:00;1.363;1.3786;1.3581;1.3585;553844
10/10/2008;00:00;1.3597;1.3652;1.326;1.3393;459807
13/10/2008;00:00;1.3407;1.3684;1.3405;1.3592;511958
14/10/2008;00:00;1.3593;1.377;1.359;1.362;544518
15/10/2008;00:00;1.3618;1.369;1.345;1.3464;545450
16/10/2008;00:00;1.3461;1.3538;1.3347;1.3481;559011
17/10/2008;00:00;1.348;1.3518;1.3387;1.3407;397708
20/10/2008;00:00;1.3407;1.3531;1.3288;1.333;447269
21/10/2008;00:00;1.3332;1.3354;1.3051;1.306;537752
22/10/2008;00:00;1.3056;1.3078;1.2738;1.2829;635927
23/10/2008;00:00;1.2824;1.3007;1.2729;1.297;675806
24/10/2008;00:00;1.2963;1.2975;1.2496;1.2622;610914
27/10/2008;00:00;1.2622;1.2686;1.2335;1.2474;685460
28/10/2008;00:00;1.2458;1.2776;1.2329;1.2767;663235
29/10/2008;00:00;1.2784;1.2992;1.2627;1.2967;719124
30/10/2008;00:00;1.2966;1.3298;1.2806;1.2854;692149
31/10/2008;00:00;1.2862;1.2895;1.2667;1.2731;482877
03/11/2008;00:00;1.2726;1.2898;1.2596;1.2631;531454
04/11/2008;00:00;1.2642;1.3049;1.2526;1.2978;632206
05/11/2008;00:00;1.298;1.3116;1.2795;1.296;621900
06/11/2008;00:00;1.2955;1.2957;1.268;1.2715;698021
07/11/2008;00:00;1.2712;1.2851;1.2652;1.272;477916
10/11/2008;00:00;1.2714;1.293;1.271;1.2751;518601
11/11/2008;00:00;1.2747;1.28;1.2506;1.2525;498100
12/11/2008;00:00;1.2521;1.2632;1.2466;1.2502;577875
13/11/2008;00:00;1.2504;1.2857;1.2389;1.2781;779052
14/11/2008;00:00;1.2768;1.2829;1.2574;1.2596;530301
17/11/2008;00:00;1.2605;1.2742;1.2514;1.2649;588897
18/11/2008;00:00;1.2648;1.27;1.2568;1.2615;588170
19/11/2008;00:00;1.2616;1.2814;1.25;1.2502;610482
20/11/2008;00:00;1.2488;1.2594;1.2433;1.2448;729745
21/11/2008;00:00;1.2451;1.264;1.2423;1.2584;525066
24/11/2008;00:00;1.2586;1.2932;1.2563;1.2929;699614
25/11/2008;00:00;1.2953;1.3081;1.2804;1.3063;726623
26/11/2008;00:00;1.3062;1.3072;1.282;1.2885;617816
27/11/2008;00:00;1.2876;1.2968;1.2861;1.2905;362889
28/11/2008;00:00;1.2903;1.2957;1.2645;1.2689;374293
01/12/2008;00:00;1.2692;1.2717;1.2583;1.2608;565498
02/12/2008;00:00;1.2608;1.2767;1.2562;1.2712;608678
03/12/2008;00:00;1.2712;1.2742;1.2602;1.2703;542346
04/12/2008;00:00;1.2717;1.2848;1.2549;1.2789;555729
05/12/2008;00:00;1.2775;1.28;1.2628;1.2734;452061
08/12/2008;00:00;1.2711;1.2964;1.2682;1.2954;497249
09/12/2008;00:00;1.2958;1.3001;1.2797;1.2926;500544
10/12/2008;00:00;1.2926;1.3071;1.2903;1.3013;507155
11/12/2008;00:00;1.3021;1.3406;1.3;1.3353;617596
12/12/2008;00:00;1.3349;1.3416;1.3251;1.3381;464294
15/12/2008;00:00;1.3364;1.3723;1.3337;1.3694;490887
16/12/2008;00:00;1.3685;1.4149;1.3629;1.4052;574974
17/12/2008;00:00;1.3992;1.4438;1.3992;1.4408;656534
18/12/2008;00:00;1.4419;1.4719;1.4182;1.4246;776470
19/12/2008;00:00;1.4245;1.4309;1.3824;1.3912;497749
22/12/2008;00:00;1.3906;1.4126;1.3902;1.3934;466126
23/12/2008;00:00;1.3941;1.4021;1.3921;1.3935;399594
24/12/2008;00:00;1.3925;1.4019;1.3915;1.401;194198
25/12/2008;00:00;1.4012;1.4047;1.3982;1.4013;30480
26/12/2008;00:00;1.4009;1.412;1.399;1.4036;105091
29/12/2008;00:00;1.4028;1.4363;1.3943;1.3944;492833
30/12/2008;00:00;1.3923;1.4222;1.3917;1.4067;407673
31/12/2008;00:00;1.4057;1.4148;1.3852;1.3962;302423
01/01/2009;00:00;1.3968;1.4069;1.3962;1.4009;71388
02/01/2009;00:00;1.4045;1.4057;1.384;1.39;320494
05/01/2009;00:00;1.3919;1.3963;1.3546;1.361;611563
06/01/2009;00:00;1.3631;1.3659;1.3312;1.3527;648306
07/01/2009;00:00;1.3535;1.3747;1.3431;1.3656;626367
08/01/2009;00:00;1.3645;1.3799;1.3534;1.3706;568906
09/01/2009;00:00;1.3699;1.3752;1.3415;1.3451;424471
12/01/2009;00:00;1.3472;1.3491;1.329;1.3365;573941
13/01/2009;00:00;1.3357;1.3374;1.314;1.319;615344
14/01/2009;00:00;1.318;1.3338;1.3094;1.3179;591393
15/01/2009;00:00;1.3188;1.3242;1.3026;1.3126;631098
16/01/2009;00:00;1.3108;1.3343;1.3108;1.3274;434702
19/01/2009;00:00;1.3265;1.3386;1.3085;1.3085;494274
20/01/2009;00:00;1.3065;1.3104;1.2857;1.2902;675921
21/01/2009;00:00;1.29;1.3086;1.2825;1.3047;681137
22/01/2009;00:00;1.3022;1.3083;1.2908;1.3004;612526
23/01/2009;00:00;1.3;1.3035;1.2765;1.2972;536700
26/01/2009;00:00;1.2972;1.3208;1.2862;1.3185;632610
27/01/2009;00:00;1.3187;1.3329;1.3119;1.3163;667203
28/01/2009;00:00;1.316;1.3328;1.3103;1.3151;686965
29/01/2009;00:00;1.3165;1.3179;1.2933;1.2952;653721
30/01/2009;00:00;1.2952;1.2961;1.2764;1.2805;522226
02/02/2009;00:00;1.281;1.2899;1.2707;1.285;588004
03/02/2009;00:00;1.2844;1.3058;1.2801;1.3027;611029
04/02/2009;00:00;1.304;1.3071;1.2813;1.2851;626988
05/02/2009;00:00;1.2845;1.2906;1.276;1.2798;595270
06/02/2009;00:00;1.2791;1.2993;1.2748;1.2938;457623
09/02/2009;00:00;1.2939;1.3094;1.2874;1.301;583105
10/02/2009;00:00;1.3002;1.3074;1.2811;1.2911;606285
11/02/2009;00:00;1.291;1.2998;1.2834;1.2899;592132
12/02/2009;00:00;1.2904;1.2944;1.2722;1.2867;628674
13/02/2009;00:00;1.2861;1.2943;1.2821;1.2853;365363
16/02/2009;00:00;1.286;1.2891;1.2727;1.2792;419593
17/02/2009;00:00;1.2801;1.2805;1.2563;1.2581;587466
18/02/2009;00:00;1.2581;1.264;1.2513;1.2533;547742
19/02/2009;00:00;1.2528;1.2761;1.2528;1.2666;555461
20/02/2009;00:00;1.2672;1.2884;1.2558;1.2831;469123
23/02/2009;00:00;1.2823;1.2992;1.2692;1.2694;558409
24/02/2009;00:00;1.2692;1.2877;1.2663;1.284;583951
25/02/2009;00:00;1.2843;1.29;1.269;1.2719;581596
26/02/2009;00:00;1.2722;1.2811;1.2683;1.2743;550193
27/02/2009;00:00;1.2745;1.2751;1.2604;1.2677;487528
02/03/2009;00:00;1.2669;1.2676;1.2546;1.2579;535496
03/03/2009;00:00;1.2576;1.2679;1.2521;1.2555;584195
04/03/2009;00:00;1.2558;1.2661;1.2457;1.2657;538769
05/03/2009;00:00;1.2658;1.2664;1.248;1.2548;507193
06/03/2009;00:00;1.2537;1.2754;1.2533;1.2646;470899
09/03/2009;00:00;1.2652;1.2727;1.2556;1.2602;557567
10/03/2009;00:00;1.2604;1.2822;1.2579;1.2681;586114
11/03/2009;00:00;1.2678;1.2865;1.2617;1.2841;533526
12/03/2009;00:00;1.2844;1.2946;1.2732;1.2913;605812
13/03/2009;00:00;1.2899;1.2957;1.2862;1.2927;386265
16/03/2009;00:00;1.2927;1.3071;1.2833;1.2975;508950
17/03/2009;00:00;1.2978;1.3033;1.2932;1.3012;468151
18/03/2009;00:00;1.3015;1.3536;1.2985;1.3514;539256
19/03/2009;00:00;1.3509;1.3739;1.3417;1.3661;564998
20/03/2009;00:00;1.3665;1.3726;1.3517;1.358;429820
23/03/2009;00:00;1.3579;1.3736;1.3486;1.3618;494447
24/03/2009;00:00;1.3617;1.3678;1.3432;1.347;542179
25/03/2009;00:00;1.3469;1.3651;1.3419;1.3584;540414
26/03/2009;00:00;1.3576;1.3642;1.3495;1.3524;480375
27/03/2009;00:00;1.3527;1.3592;1.3257;1.3285;371324
30/03/2009;00:00;1.3289;1.3296;1.3113;1.3201;488016
31/03/2009;00:00;1.3201;1.3343;1.3174;1.3249;478512
01/04/2009;00:00;1.3241;1.3287;1.3167;1.3224;452839
02/04/2009;00:00;1.3231;1.3517;1.3231;1.346;496972
03/04/2009;00:00;1.3463;1.3497;1.3365;1.3482;358359
06/04/2009;00:00;1.3482;1.3582;1.3358;1.3396;417701
07/04/2009;00:00;1.3399;1.3408;1.3227;1.3266;471487
08/04/2009;00:00;1.3267;1.331;1.3148;1.3264;433461
09/04/2009;00:00;1.3265;1.3336;1.3127;1.3162;374177
10/04/2009;00:00;1.3157;1.3193;1.3089;1.3186;62038
13/04/2009;00:00;1.3185;1.3393;1.3127;1.3365;295663
14/04/2009;00:00;1.3367;1.3381;1.3226;1.3257;431380
15/04/2009;00:00;1.326;1.3297;1.3146;1.3212;465223
16/04/2009;00:00;1.3209;1.3269;1.3127;1.3183;472628
17/04/2009;00:00;1.3175;1.3198;1.3018;1.3044;346591
20/04/2009;00:00;1.3044;1.3076;1.2888;1.292;440091
21/04/2009;00:00;1.2922;1.2996;1.2897;1.2943;455678
22/04/2009;00:00;1.2949;1.3038;1.2886;1.2994;433502
23/04/2009;00:00;1.3004;1.3161;1.298;1.3135;461552
24/04/2009;00:00;1.3134;1.3301;1.3113;1.324;392509
27/04/2009;00:00;1.3152;1.3256;1.3;1.3019;572633
28/04/2009;00:00;1.3017;1.3166;1.2965;1.3138;586646
29/04/2009;00:00;1.3135;1.334;1.3121;1.3252;641773
30/04/2009;00:00;1.3252;1.3387;1.3192;1.3224;612013
01/05/2009;00:00;1.3223;1.3329;1.3219;1.3272;302548
04/05/2009;00:00;1.3273;1.3426;1.3211;1.3406;478121
05/05/2009;00:00;1.3414;1.3438;1.3283;1.3307;624120
06/05/2009;00:00;1.3308;1.3374;1.3247;1.3307;624090
07/05/2009;00:00;1.3311;1.347;1.3252;1.3391;642549
08/05/2009;00:00;1.3387;1.3653;1.3341;1.3639;494567
11/05/2009;00:00;1.3632;1.3669;1.3556;1.3571;566056
12/05/2009;00:00;1.3575;1.3707;1.3564;1.3643;629165
13/05/2009;00:00;1.3644;1.3722;1.3566;1.3595;660682
14/05/2009;00:00;1.359;1.3665;1.3526;1.3634;571231
15/05/2009;00:00;1.3633;1.3651;1.3462;1.3494;506961
18/05/2009;00:00;1.3489;1.3564;1.3424;1.3553;543681
19/05/2009;00:00;1.3555;1.3668;1.3531;1.3624;631362
20/05/2009;00:00;1.3627;1.3831;1.3584;1.3761;658710
21/05/2009;00:00;1.3764;1.3924;1.3728;1.3892;669951
22/05/2009;00:00;1.3902;1.4051;1.3899;1.399;479338
25/05/2009;00:00;1.4001;1.4047;1.3959;1.4011;328923
26/05/2009;00:00;1.4014;1.4023;1.386;1.3984;609260
27/05/2009;00:00;1.3989;1.4001;1.3822;1.3832;673451
28/05/2009;00:00;1.3835;1.3986;1.3793;1.3934;619365
29/05/2009;00:00;1.3931;1.417;1.3926;1.4157;547829
01/06/2009;00:00;1.4158;1.4247;1.4099;1.4148;489526
02/06/2009;00:00;1.415;1.4333;1.4102;1.4308;585801
03/06/2009;00:00;1.4305;1.434;1.4109;1.4145;682608
04/06/2009;00:00;1.4147;1.4242;1.4071;1.4177;631937
05/06/2009;00:00;1.4175;1.4267;1.3933;1.3967;488958
08/06/2009;00:00;1.3967;1.4002;1.3805;1.3893;565139
09/06/2009;00:00;1.3903;1.4102;1.3853;1.4066;567683
10/06/2009;00:00;1.407;1.4144;1.3916;1.3969;614900
11/06/2009;00:00;1.3966;1.4178;1.3943;1.4097;566862
12/06/2009;00:00;1.4094;1.4129;1.3936;1.4015;446990
15/06/2009;00:00;1.4015;1.4033;1.3756;1.3786;605054
16/06/2009;00:00;1.3786;1.3933;1.3749;1.3832;595135
17/06/2009;00:00;1.3835;1.3986;1.3807;1.3941;539917
18/06/2009;00:00;1.3941;1.4002;1.387;1.3903;500702
19/06/2009;00:00;1.3904;1.4012;1.3883;1.3939;401460
22/06/2009;00:00;1.3939;1.3963;1.3826;1.3859;540142
23/06/2009;00:00;1.3856;1.4108;1.3829;1.4075;527866
24/06/2009;00:00;1.4074;1.4138;1.3889;1.3933;552119
25/06/2009;00:00;1.3927;1.4015;1.3889;1.3993;491890
26/06/2009;00:00;1.3994;1.412;1.3983;1.4055;414499
29/06/2009;00:00;1.4052;1.4104;1.3983;1.4079;439749
30/06/2009;00:00;1.4073;1.4154;1.4;1.4033;493629
01/07/2009;00:00;1.4034;1.4201;1.4;1.4149;517050
02/07/2009;00:00;1.4151;1.4155;1.3928;1.3935;534382
03/07/2009;00:00;1.3951;1.403;1.3943;1.3965;211992
06/07/2009;00:00;1.4004;1.4004;1.3877;1.3976;460493
07/07/2009;00:00;1.3973;1.4052;1.3904;1.3916;518267
08/07/2009;00:00;1.3918;1.394;1.3832;1.3872;554318
09/07/2009;00:00;1.3871;1.4074;1.3859;1.4022;524620
10/07/2009;00:00;1.4022;1.403;1.3878;1.3935;418708
13/07/2009;00:00;1.3935;1.4001;1.3898;1.398;515298
14/07/2009;00:00;1.3984;1.4014;1.3912;1.3969;499531
15/07/2009;00:00;1.397;1.4135;1.3964;1.4103;516571
16/07/2009;00:00;1.4099;1.4166;1.4056;1.4143;504639
17/07/2009;00:00;1.414;1.415;1.4062;1.41;333102
20/07/2009;00:00;1.41;1.425;1.4097;1.4227;405399
21/07/2009;00:00;1.4225;1.4277;1.4163;1.422;414644
22/07/2009;00:00;1.4213;1.4257;1.4156;1.4206;432456
23/07/2009;00:00;1.4206;1.4291;1.412;1.4158;473367
24/07/2009;00:00;1.415;1.4253;1.4135;1.4205;309164
27/07/2009;00:00;1.4204;1.4298;1.4172;1.4242;396787
28/07/2009;00:00;1.424;1.4304;1.413;1.4171;448773
29/07/2009;00:00;1.4171;1.4195;1.4006;1.4031;498200
30/07/2009;00:00;1.4034;1.4095;1.401;1.4064;441484
31/07/2009;00:00;1.4065;1.428;1.4065;1.4248;358541
03/08/2009;00:00;1.4255;1.4445;1.4207;1.4416;493712
04/08/2009;00:00;1.4419;1.4432;1.4367;1.4393;440165
05/08/2009;00:00;1.4396;1.4449;1.4356;1.4411;466574
06/08/2009;00:00;1.4412;1.4431;1.433;1.4355;432991
07/08/2009;00:00;1.4353;1.4413;1.4154;1.4182;358068
10/08/2009;00:00;1.4182;1.4218;1.4105;1.4144;372526
11/08/2009;00:00;1.4144;1.4185;1.411;1.4147;389362
12/08/2009;00:00;1.4147;1.4247;1.4087;1.42;480317
13/08/2009;00:00;1.4201;1.4327;1.42;1.428;456797
14/08/2009;00:00;1.4279;1.4306;1.4159;1.4203;330690
17/08/2009;00:00;1.42;1.4202;1.4046;1.4072;461061
18/08/2009;00:00;1.407;1.4155;1.4066;1.4131;435616
19/08/2009;00:00;1.4131;1.4267;1.4085;1.423;466565
20/08/2009;00:00;1.4234;1.4275;1.4201;1.4247;410054
21/08/2009;00:00;1.4245;1.4378;1.4209;1.4322;362461
24/08/2009;00:00;1.4326;1.4359;1.4281;1.4297;404717
25/08/2009;00:00;1.4298;1.4362;1.4253;1.4301;428073
26/08/2009;00:00;1.4296;1.4352;1.4205;1.4244;447071
27/08/2009;00:00;1.4242;1.441;1.422;1.4344;441198
28/08/2009;00:00;1.4348;1.4391;1.4282;1.4297;335169
31/08/2009;00:00;1.4302;1.4369;1.4256;1.433;355133
01/09/2009;00:00;1.4329;1.438;1.4177;1.4215;475348
02/09/2009;00:00;1.4217;1.4294;1.4189;1.4264;454781
03/09/2009;00:00;1.426;1.4348;1.4236;1.4258;409700
04/09/2009;00:00;1.4259;1.4327;1.4191;1.4297;320158
07/09/2009;00:00;1.4297;1.4363;1.4288;1.4336;7977
08/09/2009;00:00;1.4333;1.4536;1.4329;1.4487;498628
09/09/2009;00:00;1.4494;1.46;1.4466;1.457;446634
10/09/2009;00:00;1.4563;1.4613;1.4503;1.4574;450460
11/09/2009;00:00;1.4579;1.4635;1.4554;1.457;355002
14/09/2009;00:00;1.4579;1.4652;1.4515;1.4627;387465
15/09/2009;00:00;1.4626;1.4688;1.4562;1.4656;417806
16/09/2009;00:00;1.466;1.4737;1.4642;1.4707;491079
17/09/2009;00:00;1.4708;1.4767;1.4689;1.4742;464286
18/09/2009;00:00;1.4744;1.4745;1.4647;1.4711;333652
21/09/2009;00:00;1.4711;1.4723;1.461;1.4676;402976
22/09/2009;00:00;1.4675;1.4822;1.4675;1.479;417085
23/09/2009;00:00;1.4789;1.4844;1.4708;1.471;503240
24/09/2009;00:00;1.469;1.4803;1.4628;1.4662;540804
25/09/2009;00:00;1.4661;1.4725;1.4615;1.4691;423716
28/09/2009;00:00;1.4688;1.472;1.4565;1.4619;442377
29/09/2009;00:00;1.4612;1.4647;1.4527;1.4583;532149
30/09/2009;00:00;1.4584;1.4675;1.4575;1.4636;527687
01/10/2009;00:00;1.4634;1.4668;1.4518;1.453;571780
02/10/2009;00:00;1.4541;1.4648;1.4481;1.4575;418807
05/10/2009;00:00;1.4575;1.4669;1.4575;1.465;429209
06/10/2009;00:00;1.4649;1.4762;1.4644;1.4716;464242
07/10/2009;00:00;1.4722;1.4737;1.465;1.4687;538320
08/10/2009;00:00;1.4688;1.4817;1.4683;1.4792;570557
09/10/2009;00:00;1.4791;1.4795;1.4674;1.4727;411987
12/10/2009;00:00;1.4719;1.4813;1.4677;1.4777;368268
13/10/2009;00:00;1.4775;1.4876;1.4762;1.4853;514216
14/10/2009;00:00;1.485;1.4946;1.4839;1.4933;503748
15/10/2009;00:00;1.4933;1.497;1.4843;1.4941;515016
16/10/2009;00:00;1.4935;1.4967;1.4849;1.4906;425791
19/10/2009;00:00;1.4902;1.4981;1.4829;1.4975;453773
20/10/2009;00:00;1.4965;1.4994;1.4883;1.4934;530912
21/10/2009;00:00;1.4936;1.5046;1.4888;1.5;626024
22/10/2009;00:00;1.5004;1.5038;1.4944;1.5024;551268
23/10/2009;00:00;1.5024;1.506;1.4986;1.4995;477525
26/10/2009;00:00;1.5006;1.5063;1.4845;1.4863;528603
27/10/2009;00:00;1.4867;1.4927;1.4771;1.4811;603462
28/10/2009;00:00;1.4811;1.4841;1.4691;1.4715;621564
29/10/2009;00:00;1.4722;1.4859;1.4684;1.4836;508232
30/10/2009;00:00;1.4836;1.4859;1.4704;1.4731;438061
02/11/2009;00:00;1.4718;1.4845;1.4685;1.477;521191
03/11/2009;00:00;1.4774;1.4811;1.4627;1.4729;588460
04/11/2009;00:00;1.4723;1.4909;1.4703;1.4868;538047
05/11/2009;00:00;1.4862;1.4918;1.4811;1.4867;473244
06/11/2009;00:00;1.4869;1.4914;1.4813;1.4846;367286
09/11/2009;00:00;1.4848;1.502;1.4842;1.4997;444662
10/11/2009;00:00;1.4998;1.5021;1.4938;1.4985;471074
11/11/2009;00:00;1.499;1.505;1.4953;1.4979;415637
12/11/2009;00:00;1.4985;1.5016;1.4822;1.4846;501764
13/11/2009;00:00;1.485;1.4938;1.4825;1.4906;341505
16/11/2009;00:00;1.49;1.5016;1.4881;1.4972;440677
17/11/2009;00:00;1.497;1.4999;1.4808;1.4874;493883
18/11/2009;00:00;1.4874;1.499;1.4856;1.496;480879
19/11/2009;00:00;1.496;1.4965;1.4843;1.492;492966
20/11/2009;00:00;1.4926;1.4935;1.4801;1.4861;385603
23/11/2009;00:00;1.4859;1.4999;1.4833;1.4964;395963
24/11/2009;00:00;1.496;1.4989;1.4889;1.496;484079
25/11/2009;00:00;1.4967;1.5145;1.4955;1.5132;506310
26/11/2009;00:00;1.5134;1.5142;1.4959;1.5021;524149
27/11/2009;00:00;1.5017;1.5019;1.4829;1.4984;438374
30/11/2009;00:00;1.4983;1.5084;1.4964;1.5005;517960
01/12/2009;00:00;1.5004;1.512;1.4971;1.5082;440020
02/12/2009;00:00;1.508;1.511;1.5033;1.5043;439704
03/12/2009;00:00;1.5043;1.5141;1.5043;1.5049;448076
04/12/2009;00:00;1.5051;1.5091;1.4822;1.4853;424734
07/12/2009;00:00;1.4852;1.4905;1.4756;1.4822;537166
08/12/2009;00:00;1.4826;1.4867;1.4681;1.4703;584001
09/12/2009;00:00;1.4702;1.4782;1.4668;1.4725;558431
10/12/2009;00:00;1.4724;1.476;1.4684;1.4733;468930
